image_path,status,average_score,fascination_score,being_away_score,coherence_score,scope_score,reason_fascination,reason_being_away,reason_coherence,reason_scope
201510_114.12311478463587_22.540428499015647.png,success,0.38087,0.34037,0.1025,0.34411,0.73651,"The scene offers limited fascination due to the dominance of urban infrastructure like roads and buildings, with only a row of flowers providing minor visual interest. The environment lacks dynamic natural elements or complex patterns that would capture attention, making it difficult to be absorbed by the surroundings.","The setting is not perceived as a refuge from urban demands; the presence of traffic, high-rise buildings, and industrial structures creates a stimulating, rather than restorative, atmosphere. The lack of separation from city life reduces the sense of escape.","The physical arrangement appears orderly, with clear lane divisions, structured greenery, and organized buildings. However, the juxtaposition of dense development and distant hills introduces some visual complexity, slightly reducing the sense of unified organization.","The wide road and panoramic view allow for expansive sightlines, enabling movement in multiple directions. The visible hills and open sky contribute to a sense of spatial openness, enhancing the perception of scope."
202211_113.9360468_22.758895699999997.png,success,0.56974,0.51056,0.77513,0.45373,0.53955,"The scene offers visual interest through the contrast of lush green trees against modern high-rises and the presence of a pedestrian crossing sign, which draws attention. However, the urban setting with traffic signs and vehicles limits the sense of being captivated by nature alone.","The wide road and overcast sky create a subdued atmosphere that feels removed from typical city chaos. The minimal vehicle traffic enhances the sense of escape from daily demands, making it a refuge from urban stress.","The layout is orderly with clear road markings, directional arrows, and structured sidewalks. However, the partially completed building and scattered advertisements introduce visual clutter, reducing the overall sense of organized clarity.","The broad road and visible horizon allow for exploration in multiple directions. The open space and distant buildings provide a sense of expansiveness, though fencing and infrastructure slightly limit movement."
201312_114.3289824_22.6672359.png,success,0.18382,0.12189,0.40206,0.11217,0.09915,"The scene contains a mix of natural elements like dense greenery and industrial structures such as power towers, which may capture attention due to their contrast. However, the presence of infrastructure and vehicles limits the sense of effortless engagement with nature, reducing fascination.","The rural setting offers some distance from urban demands, providing a temporary escape. The open space and natural surroundings contribute to a feeling of refuge, though the proximity of industrial elements slightly diminishes this effect.","The layout appears disorganized, with roads intersecting irregularly and industrial infrastructure disrupting the natural landscape. This lack of clear spatial order reduces the perception of coherence.","While the area includes open land and hills in the background, the presence of paved roads, fences, and power infrastructure creates physical and visual boundaries that limit the sense of expansive exploration."
202211_114.3351278_22.708945700000005.png,success,0.72799,0.72166,0.86715,0.66983,0.6533,"The scene is visually stimulating with diverse elements like palm trees, varied architecture, and active traffic, drawing attention to multiple interesting details and reducing boredom.","Despite being a busy urban area, the presence of greenery and open sky provides a sense of escape from typical urban demands, offering psychological respite.","The organized layout with clear road markings, traffic signals, and structured buildings creates a logical and predictable environment, enhancing perceived order.","The wide intersection and visible pathways allow for movement in multiple directions, suggesting an expansive space that supports exploration within the urban setting."
202211_114.0032842_22.655026699999997.png,success,0.41243,0.5104,0.27462,0.33319,0.53963,"The scene is visually stimulating with numerous elements drawing attention: moving vehicles, traffic lights, varied building facades, and commercial signage. The presence of a prominent delivery van with bold branding adds to the visual complexity, making it hard to be bored. This high level of environmental stimulation supports strong fascination.","The urban intersection is a hub of activity, not a refuge from daily demands. The constant flow of traffic, loud sounds, and visual clutter make it difficult to escape from the usual pressures of city life. It lacks the quiet or seclusion needed for psychological detachment.","The environment appears chaotic and disorganized. The mix of residential, commercial, and construction buildings, combined with the elevated road structure and dense signage, creates a sense of visual clutter. There is no clear, logical order to the physical arrangement, making it hard to perceive a unified whole.","The wide-angle view reveals a large, open intersection with multiple lanes and directions of movement. The visible expanse allows for exploration in various directions, and the absence of immediate physical barriers (like walls or fences) contributes to a sense of openness and freedom of movement."
202211_114.0383343_22.670064099999998.png,success,0.46773,0.50782,0.50601,0.66667,0.19042,"The scene contains multiple stimuli such as moving vehicles, traffic lights, and varied architecture, which can capture attention. However, the constant activity and urban noise likely prevent deep engagement, making it moderately fascinating but not highly captivating.","While the greenery offers a slight psychological retreat from the surrounding city, the presence of heavy traffic, loud vehicles, and dense buildings limits the sense of escape. The environment is more stimulating than restorative, reducing its effectiveness as a refuge.","The layout appears organized with clear road markings, pedestrian crossings, and structured green spaces. The arrangement of buildings and infrastructure follows a logical pattern, contributing to a sense of order and predictability in the urban setting.","Despite the wide-angle view, the visual space is constrained by tall buildings and traffic barriers. The visible area is limited by physical boundaries and the density of urban structures, restricting the feeling of openness or expansive exploration."
201312_114.22741642663604_22.6742870331036.png,success,0.35388,0.11887,0.40142,0.46257,0.43264,"The scene lacks compelling natural elements or dynamic features that would capture attention. The dominant visual is the road and infrastructure, with sparse greenery and no significant stimuli to engage interest or prevent boredom.","While the space offers some separation from typical urban demands due to its landscaped median and retaining walls, it remains a busy roadway with traffic and overhead utilities, limiting its ability to serve as a true refuge.","The layout shows clear organization: a divided road, structured retaining walls, and orderly landscaping. The arrangement of elements appears logical and well-planned, contributing to a sense of order.","The view is constrained by the road's boundaries and surrounding structures. While there is a visible hillside, movement is restricted to the roadway, limiting exploration in multiple directions."
201312_114.02460795663488_22.690583366445924.png,success,0.32998,0.33895,0.10003,0.3492,0.53172,"The scene is visually busy with numerous colorful signs, vehicles, and diverse architectural styles, which may capture attention but also create sensory overload. While there are elements like trees and storefronts that could be interesting, the overall commercial clutter reduces the sense of natural or effortless fascination.","The environment is highly urbanized with constant stimuli！traffic, signage, and dense buildings！making it difficult to feel detached from daily demands. The presence of active businesses and pedestrians suggests a lack of refuge from typical urban stressors.","The layout appears somewhat organized with clear roads and building placements, but the mix of residential and commercial structures creates visual disarray. The arrangement lacks a unified aesthetic or logical flow, reducing perceived coherence.","The wide-angle view reveals an expansive street network with multiple intersections and open spaces, allowing for movement in various directions. This openness contributes to a moderate sense of spatial freedom and exploration potential."
201708_113.9303359_22.515187099999995.png,success,0.5214,0.51539,0.60355,0.75278,0.21388,"The scene offers visual interest through the contrast of lush green trees and palm-lined areas against urban structures, drawing attention to natural elements amidst the city. However, the presence of traffic, pedestrians, and buildings limits deep engagement, making it moderately fascinating but not overwhelmingly captivating.","The space provides a sense of refuge from urban demands due to the calming presence of greenery and organized layout. The blend of nature and structured environment allows for mental detachment from daily stressors, though the active street life slightly reduces its retreat-like quality.","The physical arrangement is clear and orderly, with well-defined pedestrian crossings, lane markings, and fencing guiding movement. The integration of residential buildings, green spaces, and roads creates a logical and harmonious structure, enhancing perceived coherence.","The visible area appears limited by surrounding high-rise buildings and the confined intersection, restricting the sense of expansive exploration. While there are pathways and open spaces, the overall spatial perception lacks openness, limiting the feeling of unbounded movement."
201312_114.52151801756803_22.5503279488395.png,success,0.45199,0.41658,0.83299,0.10151,0.53336,"The scene features lush greenery, trees, and a clear blue sky, creating a visually engaging environment that draws attention to natural details like foliage and distant hills, supporting moderate fascination.","The road is quiet with minimal traffic, offering a sense of escape from urban demands; the natural surroundings provide a refuge from daily stressors, strongly supporting being-away.","Despite the presence of infrastructure like road signs and guardrails, the layout appears disorganized due to uneven vegetation and lack of clear spatial hierarchy, reducing perceived coherence.","The wide-angle view reveals an expansive landscape with visible hills and open space, allowing for exploration in multiple directions, contributing to a moderate sense of scope."
201312_114.5220393_22.475605999999992.png,success,0.48457,0.34021,0.68873,0.11299,0.79633,"The scene offers natural elements like trees, water, and mountains that capture attention with their visual complexity and dynamic patterns, making it hard to be bored. However, the presence of utility poles and signs introduces some human-made distractions, reducing fascination compared to a more pristine natural setting.","The rural landscape provides a clear escape from urban demands, with minimal noise and traffic. The open space and natural surroundings allow for mental detachment from daily responsibilities, enhancing the sense of being away from stressors.","Despite the natural beauty, the arrangement appears somewhat disorganized due to scattered signboards, uneven vegetation, and visible infrastructure like power lines. This lack of clear spatial order reduces the perception of coherence in the environment.",The wide road network and expansive view of distant mountains create a sense of openness and freedom. The ability to travel in multiple directions along the roads and observe the vast landscape contribute to a strong feeling of scope.
202212_114.0658167_22.534223299999994.png,success,0.4678,0.51032,0.61569,0.56297,0.18222,"The scene contains multiple stimuli such as the colorful tents, the billboard with cartoon characters and the Chinese flag, which may capture attention. However, these elements are part of a temporary setup, potentially creating visual clutter rather than sustained fascination. The presence of greenery offers some natural interest, but the overall environment is dominated by urban infrastructure and event-related structures, limiting deep engagement.","The setting appears to be a controlled urban space with barriers and temporary installations, suggesting it is not a true escape from daily demands. While the greenery provides a slight sense of retreat, the visible activity, signage, and structured layout indicate it remains an active, functional area, reducing its effectiveness as a refuge from stress or distractions.","The physical arrangement shows clear organization: barricades guide movement, tents are aligned, and buildings are orderly. The presence of defined pathways, parking signs, and structured entrances contributes to a sense of order. Despite the temporary nature of some elements, the overall spatial logic is coherent and easy to understand.","The view is constrained by the street layout, surrounding buildings, and temporary barriers, limiting the perception of open space. The narrow road and enclosed feel restrict exploration in multiple directions. Although there is a glimpse of distant high-rises, the immediate environment lacks expansive openness, resulting in low perceived scope."
202101_113.8825929_22.794455400000004.png,success,0.44915,0.70237,0.1005,0.45842,0.53534,"The scene is visually engaging with numerous elements drawing attention: people, vehicles, banners, and varied architecture. The mix of modern and older buildings, along with the presence of greenery, creates a dynamic environment that is hard to be bored in.","Despite the activity, the space does not feel like a refuge from urban demands. The constant presence of traffic, pedestrians, and commercial signage suggests a high level of stimulation, making it difficult to mentally detach from daily responsibilities.","The physical arrangement appears somewhat organized, with clear road markings, pedestrian crossings, and defined building zones. However, the dense clustering of structures and overlapping signs create a sense of visual clutter, reducing the clarity of order.","The wide-angle view reveals a large area with multiple lanes and buildings extending into the distance, allowing for exploration in various directions. The open streets and visible pathways provide a sense of spatial freedom."
201311_113.87865392033376_22.61317748414232.png,success,0.2827,0.09762,0.4973,0.10541,0.43048,"The scene, while green and visually rich with trees and mountains, is dominated by a busy highway with constant traffic. This creates a high level of sensory stimulation from noise and movement, which competes for attention rather than allowing effortless fascination. The environment lacks quiet, natural elements that would draw the eye to subtle details, making it difficult to be absorbed or bored.","The presence of a wide, multi-lane road with numerous vehicles and artificial infrastructure like lamp posts and guardrails creates a strong sense of urban intrusion. While the surrounding greenery offers some visual separation, the dominant sounds and sights of traffic prevent a true psychological escape from daily demands and nuisances.","The layout is functional but not aesthetically coherent. The rigid structure of the highway, with its lanes, barriers, and streetlights, contrasts sharply with the organic, dense foliage. This creates a fragmented visual experience where the man-made and natural elements feel disconnected, lacking a clear, unified order.","The panoramic view reveals a vast expanse of road stretching into the distance, flanked by hills and trees. This openness provides a sense of spatial freedom and allows for exploration in multiple directions, contributing to a moderate feeling of scope despite the physical constraints of the roadway."
202211_114.368547_22.736087599999998.png,success,0.54409,0.31266,0.86736,0.56596,0.43039,"The scene offers limited natural or visual stimuli to capture attention; the dominant elements are urban infrastructure like roads, signage, and construction barriers, which do not provide strong intrinsic interest. While trees add some greenery, they are not sufficient to create a sense of fascination.","The presence of green trees and open sky provides a contrast to the surrounding urban environment, offering a sense of refuge from typical city demands. The relatively low traffic and organized layout contribute to a feeling of escape from daily stressors.","The space exhibits a clear physical order with defined pathways, consistent road markings, and structured landscaping. The arrangement of trees, fences, and buildings appears logical and well-organized, supporting an intuitive understanding of the environment.","The wide road and visible skyline suggest a degree of spatial openness, allowing for movement in multiple directions. However, the presence of construction barriers and restricted access points limits full exploration, reducing perceived scope."
202103_113.8435713_22.621687999999995.png,success,0.427,0.3313,0.50408,0.33672,0.53588,"The scene is a busy urban street with constant traffic and visual stimuli, but the presence of palm trees and greenery provides some natural elements that can capture attention. However, the overwhelming nature of the traffic and urban environment makes it difficult to be truly fascinated or engaged by the surroundings.","While the greenery offers a slight sense of escape from the urban hustle, the loud traffic, multiple lanes, and visible vehicles make it hard to feel like a refuge from daily demands. The environment does not provide sufficient psychological distance from stressors.","The layout appears organized with clear lane markings, street lamps, and structured green spaces, suggesting a coherent design. However, the mix of different vehicle types and the density of traffic may disrupt the sense of order, reducing perceived coherence.","The wide road and open sky allow for a broad view, giving a sense of space and movement. The presence of multiple lanes and distant structures suggests potential for exploration, contributing to a moderate sense of scope."
201402_114.34935705669396_22.72479227935493.png,success,0.20759,0.25128,0.60133,0.24476,0.53299,"The scene offers limited visual interest due to sparse greenery and repetitive structures, with no compelling natural or architectural features to capture attention, resulting in low fascination.","The quiet rural setting provides a sense of escape from urban demands, with minimal noise and activity, allowing for mental detachment from daily responsibilities.","The layout appears disorganized, with uneven roads, scattered vegetation, and mismatched buildings, creating a lack of clear spatial order and coherence.","The open roads and visible horizon allow for movement in multiple directions, offering a sense of expansiveness and freedom despite the modest scale."
202211_114.3107973_22.668331399999996.png,success,0.47679,0.62365,0.09441,0.6701,0.54149,"The scene is visually stimulating with diverse elements like modern skyscrapers, construction activity, varied vehicles, and greenery, which capture attention and reduce boredom. The dynamic mix of urban development and natural features provides continuous visual interest.","The environment is highly active and demanding, with heavy traffic, constant movement, and urban noise, making it difficult to escape from daily stressors or mental demands. It lacks the tranquility needed for psychological retreat.","The layout is well-organized with clear road markings, traffic signals, pedestrian crossings, and structured building placement. The spatial arrangement appears logical and predictable, allowing easy navigation and understanding of the environment.","The wide-angle view reveals a large area with multiple directions of movement！roads, buildings, and hills！offering a sense of openness and exploration potential, though constrained by urban infrastructure."
202211_113.8575257_22.717668000000003.png,success,0.59993,0.5133,0.39613,0.84042,0.64986,"The scene contains multiple elements like vehicles, buildings, and signage that may capture attention, but the urban setting lacks natural or visually engaging features to sustain fascination. The presence of industrial activity and parked cars reduces the sense of novelty or intrigue.","Despite some greenery and open space, the area is clearly an active urban zone with traffic, commercial signage, and construction materials, making it difficult to feel removed from daily demands and distractions.","The layout appears organized with clear pathways, defined parking areas, and structured buildings. The arrangement of trees, roads, and structures suggests a logical spatial order, contributing to a high sense of coherence.","The wide-angle view reveals a spacious area with multiple roads and visible buildings in the distance, allowing for movement in various directions. However, physical boundaries such as fences and gates limit full exploration."
201607_114.22053419524289_22.566430501666158.png,success,0.31318,0.12081,0.2861,0.75279,0.09302,"The tunnel's repetitive lighting and uniform structure offer minimal visual novelty, making it difficult to be captivated or distracted from routine thoughts. The consistent, monotonous environment lacks engaging stimuli, resulting in low fascination.","While the tunnel provides a physical separation from external distractions, its confined and artificial nature does not offer psychological refuge. The presence of traffic and structured design maintains a sense of obligation, reducing its effectiveness as an escape.","The tunnel exhibits high coherence with clearly defined lanes, orderly lighting, and smooth white walls that create a predictable and organized spatial layout. This clarity allows for easy understanding of the environment¨s structure.","The tunnel is linear and enclosed, with limited lateral movement options. Its narrow path and fixed boundaries restrict exploration, offering little sense of openness or freedom to move in multiple directions."
202211_113.8262261_22.649557699999992.png,success,0.52817,0.50786,0.39858,0.45017,0.75606,"The scene offers moderate fascination due to the presence of greenery and a large overpass, which provide visual interest. However, the urban infrastructure and traffic limit the sense of natural allure, making it less captivating than a purely natural setting.","The space provides limited psychological escape from urban demands. The visible road, vehicles, and modern buildings maintain a connection to daily responsibilities, reducing its effectiveness as a refuge from stressors.","The environment exhibits clear organization with defined lanes, signage, and structured landscaping. The arrangement of roads, trees, and structures creates a logical and predictable layout, enhancing perceived coherence.","The wide multi-lane road and expansive view under the overpass offer significant spatial openness. This allows for unobstructed movement and exploration in multiple directions, contributing to a high sense of scope."
202103_113.88436432040571_22.579528390250747.png,success,0.34286,0.41127,0.3964,0.45823,0.09111,"The presence of greenery, including trees and shrubs in planters, provides visual interest that can capture attention, contributing to fascination. However, the constant movement of vehicles and urban infrastructure limits the depth of engagement, resulting in moderate fascination.","While the greenery offers a slight psychological retreat from the surrounding city noise and activity, the heavy traffic and dense urban environment prevent a strong sense of escape or refuge, leading to low perceived being-away.","The organized layout of lanes, barriers, and consistent placement of vegetation creates a clear and logical structure, making it easy to understand the spatial arrangement and contributing to high coherence.","The scene is constrained by the multi-lane road and surrounding buildings, limiting the sense of openness and freedom to explore. The narrow view and lack of expansive natural vistas result in very low perceived scope."
202212_114.1136781_22.5459787.png,success,0.61746,0.62642,0.61642,0.56627,0.66073,"The scene is visually stimulating with diverse elements like modern skyscrapers, reflective glass facades, moving vehicles, and greenery, which capture attention and reduce boredom.","Despite the urban density, the structured environment offers a sense of escape from daily demands, though constant activity limits true psychological detachment.","The organized layout of roads, lanes, and pedestrian bridges provides clear structure, but the overwhelming scale and complexity slightly disrupt perceived order.","The wide-angle view reveals extensive space with multiple directions for movement, offering a sense of openness and navigability within the urban landscape."
202211_114.00540480242616_22.65630467035494.png,success,0.4453,0.76604,0.39619,0.07932,0.53966,"The scene is visually stimulating with diverse elements like cherry blossom trees, modern architecture, and active traffic, drawing attention to many interesting things and making it hard to be bored.","Despite the presence of nature, the environment remains busy with traffic and commercial activity, offering limited refuge from urban demands and daily stressors.","The layout appears cluttered and disorganized, with mixed land uses, construction elements, and overlapping infrastructure, lacking a clear physical order or sense of organization.","The wide-angle view reveals multiple directions for movement, including roads, sidewalks, and pedestrian bridges, allowing for exploration within the urban space."
201601_114.0135251_22.565275.png,success,0.35047,0.33979,0.28645,0.34301,0.43261,"The scene offers visual interest with a mix of natural elements like trees and a distant mountain, alongside urban features such as moving vehicles and tall buildings. This combination provides enough novelty to capture attention, though the constant traffic and urban infrastructure may limit deep fascination.","Despite the presence of greenery and a natural backdrop, the active traffic and dense urban development create a stimulating environment that does not fully provide psychological escape from daily demands or nuisances.","The layout is orderly, with clearly defined lanes, barriers, and structured green spaces. The integration of nature and built environment appears intentional, contributing to a sense of organized clarity in the physical arrangement.","The panoramic view reveals a wide expanse with multiple lanes, visible pathways, and a distant mountain, suggesting ample space for movement and exploration without immediate physical constraints."
202211_113.7957707_22.7341786.png,success,0.58614,0.76274,0.27795,0.76507,0.5388,"The scene contains numerous visual stimuli such as diverse vehicles, traffic signals, and varied building facades, which can capture attention and reduce boredom. The presence of greenery and architectural details adds to the complexity, making it engaging for observation.","Despite some green elements, the environment is dominated by urban infrastructure, heavy traffic, and commercial activity, which are typical sources of stress and distraction. It does not offer a clear psychological escape from daily demands.","The layout of roads, traffic lights, and pedestrian crossings is clearly structured and predictable. Buildings and signage follow an organized pattern, contributing to a sense of order and logical arrangement in the space.","The wide-angle view reveals multiple directions of movement and visible buildings extending into the distance, suggesting a spacious environment with few physical constraints on navigation."
201402_114.37810833693372_22.734786916068387.png,success,0.41071,0.25092,0.09999,0.65191,0.64001,"The scene lacks engaging natural elements or dynamic stimuli; the industrial buildings, dry grass, and construction cranes offer little visual interest, making it difficult to be captivated or distracted from daily concerns.","The environment is dominated by industrial structures and infrastructure, which are associated with work and urban demands rather than a retreat from them, reducing its ability to serve as a psychological refuge.","The layout is orderly and structured, with clear road markings, consistent fencing, and organized buildings, creating a sense of logical arrangement and predictability in the physical space.","The wide roads and open sky provide a sense of spatial expansiveness, allowing for unobstructed movement and visibility across the area, suggesting potential for exploration."
202211_113.8409071441885_22.61114609385476.png,success,0.64193,0.62552,0.61518,0.66963,0.65739,"The scene is visually stimulating with diverse elements like modern glass buildings, older structures, parked vehicles, and greenery, which can capture attention and reduce boredom. The mix of architectural styles and street activity provides a rich sensory experience.","Despite the urban density, the clear blue sky and open space offer a sense of escape from daily demands. The presence of trees and pedestrian zones creates a temporary respite from the surrounding city noise and stress.","The layout is orderly with clearly defined roads, crosswalks, and building placements. The integration of commercial and residential areas appears logical, contributing to a sense of spatial organization and predictability.","The panoramic view reveals a wide expanse with multiple directions for movement, including visible pathways, intersections, and distant buildings. This openness allows for exploration and a feeling of unboundedness."
202212_114.0005612_22.5402458.png,success,0.45521,0.31077,0.87927,0.44847,0.18233,"The scene offers limited visual novelty; while trees and greenery provide some natural elements, the presence of parked cars, construction fencing, and urban infrastructure reduces the sense of being drawn to many interesting things. The environment lacks dynamic or engaging stimuli that would capture attention effortlessly.","The area provides a noticeable psychological retreat from typical urban demands. The tree-lined path, quiet atmosphere, and separation from heavy traffic allow for a sense of refuge. The blend of nature and calm activity supports mental disengagement from daily stressors.","The physical arrangement appears somewhat organized, with clear road markings, defined pedestrian crossings, and orderly parking. However, the mix of construction zones, varied building types, and scattered vehicles creates a fragmented visual order, reducing the sense of clarity in spatial organization.","The space feels constrained by parked vehicles, narrow roads, and visible boundaries such as fences and buildings. The lack of open vistas or unobstructed pathways limits the perception of expansive movement, making exploration feel restricted."
201402_114.3126874_22.6741184.png,success,0.40759,0.25128,0.60133,0.24476,0.53299,"The scene offers limited visual interest due to the dominance of utility poles, power lines, and sparse vegetation, which do not provide engaging stimuli. The presence of man-made structures and overgrown areas reduces natural fascination, making it difficult to be captivated by the environment.","The quiet rural setting with open skies and minimal traffic provides a sense of escape from urban demands. The absence of loud noises or crowds allows for mental detachment, fulfilling the need to get away from daily stressors.","The layout appears disorganized, with scattered buildings, uneven vegetation, and prominent utility infrastructure disrupting visual order. The lack of clear spatial organization makes it hard to perceive a unified structure in the environment.","The wide roads and open intersections allow for movement in multiple directions, offering a sense of expansiveness. However, the presence of barriers like fences and dense greenery limits full exploration, reducing perceived scope."
202211_114.0714429_22.5480405.png,success,0.61809,0.76353,0.39604,0.66356,0.64923,"The scene offers multiple points of interest, such as the mix of vehicles, pedestrians, and greenery, which can capture attention and reduce boredom. The presence of trees, buildings, and activity provides a rich visual environment that is engaging.","Despite some green elements, the setting is highly urban with traffic, signage, and dense infrastructure, making it difficult to feel removed from daily demands and distractions.","The space has a clear physical organization with defined lanes, sidewalks, barriers, and crosswalks, allowing for easy understanding of how the area is structured and navigated.","The wide road and visible open areas provide sufficient space for movement in various directions, though boundaries like roads and fences limit full exploration."
201402_114.30325706315772_22.703626619142224.png,success,0.41125,0.25113,0.40085,0.56052,0.43248,"The scene lacks dynamic or visually engaging elements; the uniform trees and paved roads offer little novelty, making it difficult to sustain attention or feel captivated.","The quiet, tree-lined street with minimal traffic provides a sense of escape from urban demands, offering a refuge from typical distractions.","The organized layout！clear lanes, consistent greenery, and structured sidewalks！creates a logical and orderly environment that is easy to navigate and understand.","The wide-angle view reveals an expansive road network with open spaces and visible pathways, allowing for movement in multiple directions without apparent boundaries."
202101_113.85384977720011_22.78301523471154.png,success,0.2666,0.23555,0.28302,0.33924,0.2086,"The scene is dominated by industrial elements like motorbikes, bicycles, and buildings, offering little visual novelty or complexity to capture attention. The repetitive structures and functional design lack engaging features, making it easy to become bored.","The environment is highly urbanized with constant activity, noise, and demands from traffic and work-related infrastructure, providing no psychological refuge from daily stressors or distractions.","The layout appears organized with clear pathways, signage, and structured parking areas, suggesting a logical arrangement of spaces that are easily navigable and understandable.","The area is constrained by buildings, fences, and parked vehicles, limiting open space and freedom of movement, which restricts the sense of expansive exploration."
202103_114.0727822_22.654202299999998.png,success,0.28036,0.62116,0.10006,0.08766,0.31257,"The scene is visually stimulating due to the dynamic mix of construction activity, diverse architectural styles, and human movement, making it hard to be bored. The presence of excavators, scaffolding, and people navigating the area provides constant visual interest.","The environment is highly demanding, with noise, traffic, and ongoing construction creating a stressful atmosphere. It does not offer respite from daily demands or nuisances, making it difficult to feel mentally detached.","The spatial arrangement appears chaotic and disorganized, with construction barriers, uneven ground, and conflicting elements (old buildings, new structures, vehicles) lacking a clear, unified order, reducing perceptual clarity.","While the panoramic view offers some sense of openness, physical constraints like barriers, narrow pathways, and active construction limit free movement and exploration, restricting perceived spaciousness."
202211_114.40298750000001_22.696152799999997.png,success,0.58485,0.40357,0.39841,0.77737,0.76004,"The scene offers limited visual novelty; while the distant mountains provide a scenic backdrop, the urban elements like roads, buildings, and traffic infrastructure are common and do not strongly capture attention or evoke curiosity.","The environment is highly urbanized with visible traffic, commercial activity, and infrastructure, making it difficult to feel detached from daily demands and distractions.","The layout is orderly: clear road markings, structured building placement, and organized green spaces create a sense of logical arrangement and spatial clarity.","The wide-angle view reveals an expansive road network and open space, allowing for unobstructed movement and a sense of openness in multiple directions."
202211_113.8492719_22.793544899999997.png,success,0.48017,0.62525,0.09387,0.77066,0.43092,"The scene offers visual variety with moving vehicles, a pedestrian overpass, and diverse elements like shipping containers and greenery, which can capture attention and reduce boredom. However, the urban activity and traffic limit deep fascination.","The environment is highly urbanized with constant traffic, infrastructure, and human activity, making it difficult to feel removed from daily demands or nuisances.","The layout is well-organized with clear road markings, structured buildings, and orderly landscaping, creating a sense of logical arrangement and predictability.","The wide roads and open spaces allow for movement in multiple directions, but the presence of barriers, fences, and dense structures limits perceived expansiveness."
201402_114.39241537881304_22.725414696127416.png,success,0.35043,0.12053,0.2881,0.56055,0.43254,"The scene lacks compelling natural elements or dynamic features that would capture attention. The young trees and uniform buildings offer little visual complexity, making it easy to become bored rather than fascinated.","The presence of construction sites, vehicles, and industrial buildings creates a sense of urban activity and demands for attention, reducing the feeling of escape from daily stressors.","The organized layout with clear road markings, consistent streetlights, and structured landscaping provides a logical and orderly environment, contributing to a moderate sense of coherence.","While the wide roads and open sky suggest spatial expansiveness, the surrounding development and visible boundaries limit the perceived freedom of movement, resulting in a moderate scope score."
201311_114.07813510000001_22.5592236.png,success,0.45203,0.73686,0.29302,0.34804,0.43021,"The scene is visually engaging with diverse elements like colorful shop signs, varied architecture, and active pedestrians, which capture attention and reduce boredom.","Despite the urban setting, the presence of trees and greenery provides a sense of escape from typical city stressors, though constant activity limits full psychological detachment.","The layout appears organized with clear sidewalks, traffic markings, and structured buildings, suggesting a logical arrangement that is easy to navigate.","The wide street and visible pathways allow for movement in multiple directions, offering some exploration potential despite the urban constraints."
202103_113.78774241091746_22.712710262476318.png,success,0.23606,0.23386,0.28239,0.33812,0.08987,"The scene is dominated by urban infrastructure！parked cars, utility poles, and commercial buildings！which offers little natural or visually engaging stimuli. The repetitive, man-made elements fail to capture attention or provide a sense of novelty, making it difficult to be fascinated.","The environment is highly stimulating with traffic, signage, and dense activity, offering no respite from daily demands. It lacks the quiet or secluded qualities needed to feel like a refuge from stress or overstimulation.","Despite the clutter, there is a discernible order: buildings are aligned along the street, parking is organized, and the gated entrance provides a clear boundary. This structured layout allows for easy comprehension of the space's organization.","The view is constrained by tall buildings on both sides and parked vehicles, limiting visual openness. The narrow street and lack of unobstructed pathways restrict movement and exploration, reducing the sense of spatial freedom."
202211_114.044294_22.550718700000004.png,success,0.67076,0.81619,0.27279,0.7702,0.82386,"The scene is visually stimulating with diverse elements like moving vehicles, pedestrians, varied architecture, and greenery, which can capture attention and reduce boredom.",The bustling urban environment with traffic and constant activity makes it difficult to feel detached from daily demands and stressors.,"The layout is orderly with clear road markings, traffic signals, and structured buildings, creating a sense of logical organization.","The wide intersection and expansive view allow for movement in multiple directions, offering a sense of openness and spatial freedom."
202211_114.0209513_22.704005600000002.png,success,0.35669,0.40843,0.50668,0.07995,0.43172,"The scene offers moderate fascination due to the presence of greenery and natural elements along the median, which can capture attention. However, the dominant urban features like roads, vehicles, and buildings limit the sense of novelty or deep engagement.","The space provides a partial sense of escape from daily demands, as the green median and open road offer a visual break from dense urban environments, though the surrounding infrastructure and traffic reduce its effectiveness as a refuge.","The physical arrangement lacks clear order; the mix of wide roads, scattered trees, and distant buildings creates a fragmented and somewhat chaotic impression, making it difficult to perceive a unified spatial organization.","The wide highway and visible expanse allow for movement in multiple directions, offering a sense of openness and exploration potential, though the presence of barriers and lanes constrains full freedom of movement."
202103_114.1284662_22.625145700000004.png,success,0.58046,0.62698,0.26137,0.6726,0.76091,"The scene offers visual variety with a mix of lush greenery, modern skyscrapers, and active street elements like vehicles and pedestrians, which can capture attention and reduce boredom.","Despite the presence of nature, the urban setting remains busy with traffic and high-rise buildings, limiting its ability to serve as a true refuge from daily demands.","The layout is orderly, with clear road markings, organized traffic flow, and a balanced integration of natural and built environments, making it easy to understand spatial relationships.","The wide intersection and open spaces on both sides allow for unobstructed movement and exploration in multiple directions, enhancing perceived spaciousness."
