image_path,text
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201410_114.39313294679685_22.740476520102636.png,"This image taken in Shenzhen. This panoramic street view shows a wide urban street divided into two lanes by a median. Flanked by trees and greenery on both sides, the area appears clean and well-maintained. A pedestrian crossing is visible, leading to a paved walkway with landscaped plants. On the left are residential or commercial buildings, while the right side includes more greenery and distant structures. A car is driving along the road, and the sky is clear with scattered clouds, suggesting a sunny day. Streetlights line the road, contributing to the organized urban design. The visible space feels open and peaceful. The restorative indicator scores are:
- Being-away: 0.60264
- Coherence: 0.65225
- Scope: 0.53411
- Fascination: 0.41788
- Average Score: 0.55172"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201410_114.401642_22.760514199999992.png,"This image taken in Shenzhen. The image portrays a wide street intersection under a bright blue sky with scattered clouds. Traffic lights, pedestrian crossings, and paved sidewalks are visible, suggesting an urban environment. Surrounding the roads are greenery, including trees and small parks, alongside modern buildings, one notably under construction. The area appears relatively quiet with minimal traffic, featuring a few vehicles and pedestrians. The view is well-lit, emphasizing a clean, organized atmosphere. The intersection spans several directions, creating a sense of symmetry, while the open sky and spacious surroundings evoke calmness and order. It resembles a developing urban area with planned infrastructure. The restorative indicator scores are:
- Being-away: 0.10115
- Coherence: 0.87110
- Scope: 0.80065
- Fascination: 0.12199
- Average Score: 0.47372"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201410_114.4088513_22.7552379.png,"This image taken in Shenzhen. This image shows a wide intersection with clear, well-marked pedestrian crosswalks on all sides. The streets are empty, with no vehicles or people present. The area appears modern and spacious, surrounded by greenery, small trees, and landscaped sidewalks. Traffic signals are visible but inactive. On the horizon, there are buildings, a bridge, and various infrastructure. The sky is clear and sunny, creating a bright atmosphere. The perspective suggests the view from a vehicle, as part of its hood is visible at the bottom. This environment has a calm, organized, and urban vibe. The restorative indicator scores are:
- Being-away: 0.10163
- Coherence: 0.46239
- Scope: 0.53396
- Fascination: 0.33988
- Average Score: 0.35947"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201510_114.12311478463587_22.540428499015647.png,"This image taken in Shenzhen. This street view depicts a modern urban scene with a wide road divided into two lanes, displaying moderate traffic of cars. Large residential and commercial buildings flank both sides, showcasing high-density urban planning. A vibrant row of flowers lines the central divider, adding a touch of greenery and color. In the distance, lush green hills and industrial facilities are visible, contrasting the urban setting. The sky is partly cloudy, giving the image a bright and clear atmosphere. Overall, the image portrays a balanced mix of urban infrastructure and natural surroundings in a dynamic cityscape. The restorative indicator scores are:
- Being-away: 0.10250
- Coherence: 0.34411
- Scope: 0.73651
- Fascination: 0.34037
- Average Score: 0.38087"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201509_113.8842395_22.5070012.png,"This image taken in Shenzhen. This street view showcases a wide road bustling with parked and moving trailers, trucks, and a few cars. A red truck is prominently visible in the foreground on the left, while a blue truck is on the right. Shipping containers and industrial trailers are lined up on both sides of the road. Trees and greenery border the sidewalks, juxtaposing the urban infrastructure. In the distance, a tall glass building under construction rises against a backdrop of hills and scattered clouds. The scene suggests a busy industrial or logistics area, with a mix of traffic and static vehicles typical of a transportation hub. The restorative indicator scores are:
- Being-away: 0.10210
- Coherence: 0.34390
- Scope: 0.21625
- Fascination: 0.34003
- Average Score: 0.25057"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201510_113.9132915_22.4939517.png,"This image taken in Shenzhen. The street view image showcases a quiet urban intersection surrounded by tall trees and modern buildings. A blue truck is parked on the right side, and the words ""YOU ARE WHAT YOU LIVE"" are prominently displayed on a green wall in front of a glass structure. The road is wide and appears calm, with minimal traffic and pedestrian activity. Buildings in the background vary from residential to commercial structures, blending into the tranquil setting. The scene is well-lit, with a clear sky adding brightness. Sidewalks are neatly maintained, and the area conveys a peaceful, organized environment. The restorative indicator scores are:
- Being-away: 0.68893
- Coherence: 0.34401
- Scope: 0.43246
- Fascination: 0.41777
- Average Score: 0.47079"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201510_114.141854_22.6526184.png,"This image taken in Shenzhen. The image shows a multi-lane urban roadway under a clear blue sky. Vehicles, including cars and a taxi, are driving or parked on different lanes. A green divider separates opposing traffic, while street signs are mounted alongside streetlights. A large commercial building with colorful signage stands amidst greenery to the right. The left side features trees, shrubs, and additional buildings further back. Pedestrian infrastructure is minimal, suggesting the focus is on vehicle transportation. The scene captures a busy, sunny day. The restorative indicator scores are:
- Being-away: 0.28727
- Coherence: 0.56196
- Scope: 0.64182
- Fascination: 0.24720
- Average Score: 0.43456"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201510_114.1548433_22.612801099999995.png,"This image taken in Shenzhen. The street view image shows a multi-lane road with moderate traffic. On the left side, a grey car is visible, while a blue truck is seen to the right. A green acoustic barrier runs along the central divider. High-rise residential buildings and construction cranes dominate the background, indicating urban development in the area. The sky is partly cloudy, and the road is clean and well-maintained. Sparse vegetation is visible along the roadside, adding a touch of greenery. The scene depicts a typical urban highway environment with ongoing city development. The restorative indicator scores are:
- Being-away: 0.10293
- Coherence: 0.34380
- Scope: 0.09214
- Fascination: 0.12015
- Average Score: 0.16475"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201511_113.78989593872954_22.626797290819933.png,"This image taken in Shenzhen. This street view shows a wide, multi-lane bridge with a stunning coastal atmosphere. The road stretches into the horizon, flanked by railings and light poles. The left side reveals distant land and greenery, while the right features calm water under a clear blue sky. A yellow vehicle is partially visible in the foreground, casting a shadow on the road. The bright sunlight and light cloud cover create a serene, peaceful landscape ideal for driving or sightseeing along a coastal highway. The restorative indicator scores are:
- Being-away: 0.60294
- Coherence: 0.10655
- Scope: 0.85943
- Fascination: 0.34046
- Average Score: 0.47735"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201511_113.8926971_22.590370800000002.png,"This image taken in Shenzhen. The street view depicts a busy urban intersection surrounded by greenery. Two streets with zebra crossings meet, bordered by sidewalks and safety railings. Cars, a bus, and a cyclist navigate the road, while pedestrians cross under traffic lights. On the right, a park-like area with a large rock and steps offers a peaceful green space. Buildings and shops are partially visible behind tall, leafy trees, adding a lively yet serene atmosphere. The scene combines urban functionality and nature, with organized traffic flow and spaces for relaxation. A mix of modern infrastructure and outdoor elements creates balance in the cityscape. The restorative indicator scores are:
- Being-away: 0.39912
- Coherence: 0.56223
- Scope: 0.73630
- Fascination: 0.51324
- Average Score: 0.55272"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.8745102_22.5675937.png,"This image taken in Shenzhen. This street view captures an urban intersection framed by residential buildings and commercial establishments. On the left side, the sun shines through trees, creating a warm, hazy effect as trucks and parked vehicles line the roadside. On the right, colorful buildings and storefronts are surrounded by parked and moving cars, and a motorbike rider crosses the intersection. The street is wide, with visible zebra crossings and traffic signs, suggesting a bustling yet organized area. Pedestrians and greenery introduce elements of life and nature amidst the urban setting. The photo conveys a typical moment in a busy city environment. The restorative indicator scores are:
- Being-away: 0.10257
- Coherence: 0.24257
- Scope: 0.21571
- Fascination: 0.51332
- Average Score: 0.26854"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.91355756883638_22.578036885096644.png,"This image taken in Shenzhen. The street view image displays a wide highway with multiple lanes separated by a median. On the left side, dense green trees line the road, creating a natural barrier. On the right, urban buildings are visible in the distance, surrounded by more greenery. The sky is overcast, with light clouds diffusing sunlight. Cars are driving on the road, with a visible black car on the right lane. A white road barrier is present along the median, and streetlights stand tall on both sides of the road. The image captures a mix of urban and natural elements in a suburban setting. The restorative indicator scores are:
- Being-away: 0.10301
- Coherence: 0.34343
- Scope: 0.31742
- Fascination: 0.24671
- Average Score: 0.25264"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.9367483_22.5688907.png,"This image taken in Shenzhen. The street view shows a wide intersection with minimal traffic. On the left, there are parked industrial trucks and teal buses along the roadside, shaded by trees. To the right is a modern multi-story building, surrounded by greenery and fencing. Clear skies dominate the background, with a few sparse clouds visible. The intersection is mostly deserted, with only a few cars seen on the road. A pedestrian walkway is enclosed by guardrails on the right side, while road signs are placed at various points. The overall atmosphere appears calm and organized, possibly near an industrial or business area. The restorative indicator scores are:
- Being-away: 0.10342
- Coherence: 0.56256
- Scope: 0.53352
- Fascination: 0.11904
- Average Score: 0.32963"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.9205707480704_22.555670959071687.png,"This image taken in Shenzhen. The image shows a wide, multi-lane road with vehicles including cars, buses, and trucks moving in both directions. On the left side, there are trees providing greenery alongside the road. On the right side, residential buildings are visible in the distance, separated by bushes and greenery. A tall metal power line structure rises on the right side, and the sky is partly cloudy, with bright daylight illuminating the scene. The perspective appears to be captured from the roof of a vehicle. The road signs and streetlights complete the urban environment. The restorative indicator scores are:
- Being-away: 0.28706
- Coherence: 0.24264
- Scope: 0.80174
- Fascination: 0.33959
- Average Score: 0.41776"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.97572705186109_22.58630829746072.png,"This image taken in Shenzhen. This street view image showcases a wide multi-lane highway surrounded by greenery and urban structures on a sunny day. Cars and a truck are visible traveling on the road, with clear lane markings and streetlights lining the highway. Tall buildings and cityscape are visible in the distance, while hills and vegetation provide a natural backdrop on both sides. The scene conveys movement and urban development blending with nature under a bright blue sky. The restorative indicator scores are:
- Being-away: 0.10375
- Coherence: 0.24209
- Scope: 0.73746
- Fascination: 0.11981
- Average Score: 0.30078"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.96020570251964_22.5625587290877.png,"This image taken in Shenzhen. This street view image shows a wide, multi-lane highway with moderately light traffic and overcast skies. The road is bordered by dense greenery on one side and a solid barrier alongside sparse buildings on the other. Lane markings and safety bollards separate the highway lanes. A yellow road sign is visible, possibly indicating traffic instructions, while streetlights and an overhead bridge are visible further ahead. The image appears to be captured from the front of a moving vehicle, as part of a panoramic view of the straight and expansive road environment. The restorative indicator scores are:
- Being-away: 0.68898
- Coherence: 0.65291
- Scope: 0.53381
- Fascination: 0.11939
- Average Score: 0.49877"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.95563_22.5731096.png,"This image taken in Shenzhen. The image shows a busy urban intersection surrounded by buildings, trees, and multiple vehicles. To the left, smaller storefronts with signs are visible under tree cover. To the right, a tall residential building dominates the view, while parked scooters and activity near a fenced area suggest pedestrian movement. Several cars, including a red taxi and a cyclist, are navigating the intersection, which has crosswalks in every direction. The streets are clean, and the sunlight filters through the trees, casting shadows. The scene reflects a lively yet organized neighborhood with commercial and residential spaces intertwined. The restorative indicator scores are:
- Being-away: 0.28699
- Coherence: 0.46262
- Scope: 0.31714
- Fascination: 0.61332
- Average Score: 0.42002"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.00555478492693_22.63003206862512.png,"This image taken in Shenzhen. This street view captures a multi-lane road divided by a median with greenery. Vehicles including vans and cars are traveling on both directions. On the left, a bridge and tall residential buildings are visible in the distance. The right side features more road lanes, lush trees, and streetlights under a partly cloudy sky. The urban area blends infrastructure and nature seamlessly. The restorative indicator scores are:
- Being-away: 0.28641
- Coherence: 0.34291
- Scope: 0.53351
- Fascination: 0.41787
- Average Score: 0.39517"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_113.98643188363951_22.565336028740756.png,"This image taken in Shenzhen. The image shows a divided urban road flanked by greenery and concrete barriers. Vehicles including a car and an orange truck are visible, with moderate traffic moving smoothly in both directions. A high wall topped with vegetation separates the lanes, and trees line both sides of the street. The blue sky features scattered clouds, creating a sunny and pleasant atmosphere. In the distance, modern buildings and a crane indicate an urban setting undergoing development. The perspective suggests the photo was taken from a vehicle roof, framing the vibrant greenery against the infrastructure clearly. The restorative indicator scores are:
- Being-away: 0.49709
- Coherence: 0.10577
- Scope: 0.21581
- Fascination: 0.24605
- Average Score: 0.26618"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.0135251_22.565275.png,"This image taken in Shenzhen. This panoramic street view captures a busy urban road flanked by greenery on both sides, including trees and bushes. Tall residential buildings are visible in the distance on the left. On the road, various vehicles such as cars, taxis, and buses are moving in both directions, indicating active traffic. A mountain rises in the background to the right, adding a natural element to the urban scenery. The road has multiple lanes, with dividing barriers separating directions. Bright daylight highlights the scene with a clear sky above, and the overall atmosphere combines city life with the surrounding nature. The restorative indicator scores are:
- Being-away: 0.28645
- Coherence: 0.34301
- Scope: 0.43261
- Fascination: 0.33979
- Average Score: 0.35047"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.03942740028948_22.59325947934857.png,"This image taken in Shenzhen. The street view image shows a multi-lane highway surrounded by greenery and some urban elements in the distance. Blue skies dominate the scene, indicating a sunny day. Vehicles, including trucks and cars, are traveling in both directions on the road. Overhead signs and lighting poles are visible, along with yellow pedestrian crossing markings. Hills with trees are on both sides, with buildings peeking through the foliage on the left. The road is flanked by safety barriers, and the setting appears to balance natural and urban elements effectively. The image captures a dynamic yet serene moment. The restorative indicator scores are:
- Being-away: 0.10392
- Coherence: 0.24191
- Scope: 0.21544
- Fascination: 0.11934
- Average Score: 0.17015"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.0493319_22.6903141.png,"This image taken in Shenzhen. The image shows a sunny day on a multi-lane highway surrounded by greenery. On the left are three lanes of vehicles heading in one direction, bordered by trees and guardrails. On the right, the opposite lanes have vehicles including a red truck with Chinese text. In the distance, electricity poles dot the landscape, and low buildings are visible. The sky is clear and blue with scattered clouds, creating a bright and open atmosphere. This perspective appears captured from a vehicle, adding to the dynamic view of bustling traffic on the highway. The restorative indicator scores are:
- Being-away: 0.28638
- Coherence: 0.46238
- Scope: 0.85987
- Fascination: 0.11976
- Average Score: 0.43209"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.04964802536469_22.65207090120377.png,"This image taken in Shenzhen. The image showcases a highway surrounded by greenery with trees lining the road on both sides. The sky is clear and blue, indicating daytime. Multiple vehicles, including cars, trucks, a yellow car, and a trailer labeled Maersk, are visible on the road. A metal guardrail separates the road from the elevated grassy area on the sides. Bright sunlight filters through the trees, creating patches of light and shadow. The road has multiple lanes, and traffic appears moderately busy. Streetlights line the median, contributing to the urban infrastructure. Overall, it is a tranquil yet active highway scene. The restorative indicator scores are:
- Being-away: 0.76077
- Coherence: 0.34304
- Scope: 0.21551
- Fascination: 0.12017
- Average Score: 0.35987"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.0712346_22.5696774.png,"This image taken in Shenzhen. This street view image displays a wide road with multiple lanes, bustling with cars, a bus, and a truck. To the left and right, dense green trees and hedges surround the scene, contrasting against the clear blue sky with sparse clouds. Streetlights line the road, providing illumination at night. The reflective shadows on the road suggest ample daylight conditions. A mix of vehicles, including a blue truck and turquoise bus, are visible, indicating traffic flow. Buildings appear partially obscured by trees in the background, while signage along the road indicates navigation or traffic instructions. The scene embodies urban functionality amidst greenery. The restorative indicator scores are:
- Being-away: 0.10429
- Coherence: 0.46239
- Scope: 0.53344
- Fascination: 0.24477
- Average Score: 0.33622"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.10914030735168_22.664945423098374.png,"This image taken in Shenzhen. The image features a wide road with multiple lanes separated by a central divider covered in greenery. Trees and bushes flank both sides of the road, creating a vibrant, natural atmosphere. The sky is clear and bright, indicating a sunny day. Sparse traffic is visible, including a few cars moving in both directions. A vehicle with Chinese characters on its hood is seen prominently in the foreground, suggesting the image was taken from it. The perspective provides a panoramic view, emphasizing the road’s expanse and surrounding vegetation with some urban structures distantly visible on the left. The restorative indicator scores are:
- Being-away: 0.28635
- Coherence: 0.34337
- Scope: 0.53310
- Fascination: 0.12086
- Average Score: 0.32092"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201602_114.0076178_22.653348199999996.png,"This image taken in Shenzhen. The image depicts an urban intersection surrounded by mid-rise buildings, local shops, and greenery. Several vehicles, including cars, vans, and trucks, are parked or driving in and around the intersection. Pedestrian crosswalks and traffic signs are visible, along with some scooters and bicycles along the roadside. The scene suggests a bustling area with residential and commercial activity. Trees line parts of the street, adding greenery to the surroundings. It appears to be a cloudy day, with subdued lighting and no visible sunlight, contributing to a calm yet active street view atmosphere. The restorative indicator scores are:
- Being-away: 0.28628
- Coherence: 0.34358
- Scope: 0.21553
- Fascination: 0.34005
- Average Score: 0.29636"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.10467809451235_22.63798504103764.png,"This image taken in Shenzhen. This street view shows a wide, multi-lane road surrounded by greenery on both sides. The road has markings for lanes and a green-painted pedestrian crossing area. Vehicles are driving in both directions, including cars and motorcycles. The landscape includes lush vegetation and small hills, with some signs of urban structures in the distance, including a billboard to the right. The sky is overcast with scattered clouds, contributing to an overall neutral atmosphere. Guardrails separate the lanes on the road, ensuring safety, while street lamps line the sides. The image conveys a suburban or semi-rural environment. The restorative indicator scores are:
- Being-away: 0.28631
- Coherence: 0.10412
- Scope: 0.73798
- Fascination: 0.12046
- Average Score: 0.31222"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201601_114.1115713_22.576595899999997.png,"This image taken in Shenzhen. The street view image shows a busy multi-lane road with vehicles including trucks, buses, sedans, and minivans. To the left, a teal-colored bus and a blue truck with Chinese text on it are visible. On the right, another blue truck and a white minivan are present. In the distance, city buildings, trees, and an overpass structure are visible under partly cloudy skies. The road is lined with greenery, and large signage is displayed overhead. The image captures urban traffic flow with varied vehicle types and a mix of nature and architecture in the background. The restorative indicator scores are:
- Being-away: 0.10464
- Coherence: 0.34347
- Scope: 0.21545
- Fascination: 0.24420
- Average Score: 0.22694"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201606_114.0391485_22.7282786.png,"This image taken in Shenzhen. The image depicts a busy multilane highway under a bright blue sky with scattered clouds. Vehicles, including a blue truck, black SUVs, and large shipping container trucks, occupy the road. A grassy hill lined with shrubs and trees runs parallel to the road, separated by metal barriers. Streetlights are visible above, and an overpass can be seen in the distance, indicating urban surroundings. The vibrant green vegetation contrasts with the cement and asphalt of the road, while traffic suggests daytime activity. A blue shipping container with Chinese writing is prominently visible to the right. Overall, the scene has a lively industrial vibe. The restorative indicator scores are:
- Being-away: 0.10500
- Coherence: 0.24093
- Scope: 0.43378
- Fascination: 0.33977
- Average Score: 0.27987"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201602_114.1318184_22.558027199999998.png,"This image taken in Shenzhen. The image depicts a suburban street with buildings on both sides. On the left, there are modern apartments with green decorative windows, while on the right, houses feature stone walls and balconies. Palm trees line the sidewalk, providing greenery. Cars are parked along the street, showcasing a mix of sedans and SUVs. The road includes visible yellow crosshatched markings, suggesting lane or parking zone restrictions. Towards the right, a small manicured garden with bushes and trees adds a natural balance. The area appears residential with a clean and organized layout, emphasizing a peaceful urban environment suitable for families or professionals. The restorative indicator scores are:
- Being-away: 0.83354
- Coherence: 0.87145
- Scope: 0.09062
- Fascination: 0.51438
- Average Score: 0.57750"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201606_114.2378517_22.5992506.png,"This image taken in Shenzhen. The image depicts a quiet industrial street with a central intersection. On the left, a narrow road with trees and sidewalk vegetation runs alongside a large white building. To the right, an open space features trucks, trailers, and construction materials near a billboard advertising a business. Rolling green hills are visible in the background under a cloudy sky, adding a natural element to the urban setting. Yellow bollards separate pedestrian zones from the road, while scattered greenery offers a balance between industry and nature. Overall, it’s a mix of commercial activity and industrial surroundings in a semi-rural area. The restorative indicator scores are:
- Being-away: 0.10541
- Coherence: 0.24095
- Scope: 0.64250
- Fascination: 0.11991
- Average Score: 0.27719"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201607_114.1406262_22.5624803.png,"This image taken in Shenzhen. This street view captures a bustling urban roadway during daylight under a clear, blue sky. Cars of varying makes and colors are driving on two separate lanes divided by greenery and low fencing. The left side shows high-rise buildings, with modern architecture beyond trees and construction barriers. The right side displays dense greenery followed by residential and commercial structures. The clean road and organized traffic suggest efficient urban planning. The restorative indicator scores are:
- Being-away: 0.10622
- Coherence: 0.24100
- Scope: 0.64243
- Fascination: 0.24361
- Average Score: 0.30831"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201606_114.24238642416961_22.588507629943926.png,"This image taken in Shenzhen. This street view depicts a semi-industrial setting under a clear blue sky with scattered clouds. Two red trucks and several flatbed trailers occupy the roadway, suggesting a transportation or logistics hub. On the left, there are low-rise buildings and heaps of materials, while the right side has overgrown greenery bordered by a fence. In the background, large shipping containers and stacks of tires are visible, along with taller modern structures and high-rise buildings. The road pavement is divided by yellow lines, and the scene gives an impression of a working area with urban and commercial activity nearby. The restorative indicator scores are:
- Being-away: 0.10582
- Coherence: 0.34333
- Scope: 0.53322
- Fascination: 0.12031
- Average Score: 0.27567"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201607_114.2495581260841_22.57515168938809.png,"This image taken in Shenzhen. The image shows the interior of a well-lit underground tunnel with white paneled walls and a black vaulted ceiling. The road is divided into two lanes with yellow and black striped barriers on the sides. Vehicles, including cars and motorbikes, are traveling in opposite directions, with headlights visible. Bright light is seen at the tunnel's exit, suggesting daylight outside. The tunnel conveys a sense of motion and connection between areas. The restorative indicator scores are:
- Being-away: 0.39957
- Coherence: 0.82186
- Scope: 0.09219
- Fascination: 0.12098
- Average Score: 0.35865"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201608_114.29465560565735_22.600106367840056.png,"This image taken in Shenzhen. This street view image captures the interior of a modern tunnel with three lanes separated by yellow markings. Vehicles, including cars and vans, travel in opposite directions. The tunnel features curved ceilings with bright overhead lights providing illumination. The walls are tiled with a smooth white finish, contributing to a clean appearance. On the left, the tunnel exits to the daylight, showing a transition to an open area, while the right side leads further into the tunnel. The scene suggests a bustling urban setting, with organized traffic flow and a contemporary infrastructure design. The restorative indicator scores are:
- Being-away: 0.28610
- Coherence: 0.75279
- Scope: 0.09302
- Fascination: 0.12081
- Average Score: 0.31318"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201607_114.22053419524289_22.566430501666158.png,"This image taken in Shenzhen. This image depicts the interior of a tunnel with two lanes and illuminated overhead lights. Both walls are lined with plain white panels, with dividing lines marking lanes on the road. A few vehicles, including a white car, are visible driving through the tunnel. A person stands on the right near the yellow and black-striped barriers. The environment appears clean, structured, and dimly lit, while the tunnel ceiling has a slight curve. The perspective stretches into the distance, showcasing an expansive view of the tunnel’s length. The restorative indicator scores are:
- Being-away: 0.28587
- Coherence: 0.34325
- Scope: 0.09130
- Fascination: 0.12059
- Average Score: 0.21025"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201608_114.2805139_22.625256699999998.png,"This image taken in Shenzhen. This street view captures a scenic, sunny roadway flanked by dense greenery on both sides. The asphalt road is divided by yellow and white lane markings, with metal guardrails running along the edges. On the left is a fenced area surrounded by overgrown vegetation, and trees cast shadows on the pavement. In the distance, two buses are visible traveling along the rightward lane. The bright blue sky contrasts against the vivid green foliage, presenting a tranquil and natural ambiance. The camera perspective includes part of the vehicle carrying it, positioned centrally to capture both sides of the street evenly. The restorative indicator scores are:
- Being-away: 0.83299
- Coherence: 0.10151
- Scope: 0.53336
- Fascination: 0.34011
- Average Score: 0.45199"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201708_113.9089397_22.523997199999993.png,"This image taken in Shenzhen. This street view depicts a lush, tree-lined urban area with bright daylight filtering through dense green foliage. The road is flanked by parked cars on both sides, and yellow markings highlight pedestrian crossings. Residential buildings, partially visible among the trees, suggest a peaceful neighborhood. A black iron fence runs along one side, enclosing additional greenery or a park-like space. The scene reflects tranquility, blending urban infrastructure with nature for a refreshing environment. Small details, such as an umbrella stand on the sidewalk, add a touch of daily life. It captures suburban charm amidst greenery and light activity. The restorative indicator scores are:
- Being-away: 0.69065
- Coherence: 0.65390
- Scope: 0.64224
- Fascination: 0.61405
- Average Score: 0.65021"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201608_114.300297_22.5877188.png,"This image taken in Shenzhen. This street view showcases a sunny day outside a gated entrance, surrounded by lush greenery and manicured bushes. To the left, modern architecture marks the entrance, while the right side features vibrant foliage and trees along with a neatly paved road. Cars are visible further along the road, with mountain views in the distance under a bright blue sky. The scene blends urban design with natural scenery, offering a serene atmosphere and a sense of quiet exclusivity. The restorative indicator scores are:
- Being-away: 0.76021
- Coherence: 0.65390
- Scope: 0.53334
- Fascination: 0.61398
- Average Score: 0.64036"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201708_113.91294473496328_22.56617863908808.png,"This image taken in Shenzhen. This street view image depicts an industrial area with multiple warehouses, parked vehicles, and large shaded trees lining the open concrete space. The buildings have metal roofing and simple designs, suggesting utility-focused structures. Various vans, cars, and trucks are parked near the warehouses, some displaying company branding or advertisements. A noticeable green van sits prominently in the foreground. The surroundings suggest a calm and busy work environment, likely used for logistics or storage purposes. Large trees provide contrast to the industrial aesthetic, offering shade and greenery. The sky appears overcast, with minimal activity visible in the scene. The restorative indicator scores are:
- Being-away: 0.39936
- Coherence: 0.24076
- Scope: 0.09379
- Fascination: 0.12104
- Average Score: 0.21374"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201708_113.9153991_22.566538199999997.png,"This image taken in Shenzhen. The image depicts an industrial area with warehouses, shipping containers, and parked trucks. Two large metal buildings on either side display signage in Chinese, suggesting businesses related to logistics or manufacturing. The scene includes greenery, with tall trees lining parts of the area, contrasting with the concrete surface of the road. Trucks, vans, and containers are stationed throughout, highlighting a bustling atmosphere connected to goods transportation or storage. The road is wide and relatively clean, suitable for frequent vehicle activity. The sky is overcast, contributing to a muted lighting effect across the setting. The restorative indicator scores are:
- Being-away: 0.28632
- Coherence: 0.46144
- Scope: 0.31544
- Fascination: 0.12142
- Average Score: 0.29616"
D:/A_Research/A_doing_research/20250804_LLM_campus_restoration/shanghai/test//201708_113.9439892_22.5486754.png,"This image taken in Shenzhen. This image depicts a sunny urban street scene surrounded by greenery. Two roads intersect with visible crosswalks. Trees line both sides, providing shade. Buildings on the left include smaller ones, while the right features palm-lined sidewalks and office or residential structures. A tall skyscraper rises in the background. Vehicles, including a taxi, white van, and black SUV, occupy the roads. Two individuals ride yellow bicycles, one facing the intersection, the other moving forward. A pedestrian can be seen walking on the sidewalk, near fenced areas and other small road signs. The atmosphere is calm, indicating daytime activity in the city. The restorative indicator scores are:
- Being-away: 0.28624
- Coherence: 0.65458
- Scope: 0.31526
- Fascination: 0.61399
- Average Score: 0.46752"
